,temperature,time,ctwl/nm,thresh/dBm,notch/dB,reflection/%
2433,59.78,2022/8/23 20:44,1534.4002,-56.7949,0.1572,3.554937248
2434,59.73,2022/8/23 20:45,1534.4003,-56.7845,0.1578,3.568260705
2435,59.66,2022/8/23 20:45,1534.3992,-56.7893,0.159,3.594902099
2436,59.62,2022/8/23 20:46,1534.399,-56.7773,0.1581,3.574921744
2437,59.56,2022/8/23 20:46,1534.3984,-56.7817,0.1598,3.612658939
2438,59.51,2022/8/23 20:47,1534.3979,-56.7936,0.1602,3.621536132
2439,59.47,2022/8/23 20:47,1534.3973,-56.7716,0.1586,3.586022452
2440,59.4,2022/8/23 20:48,1534.3966,-56.7765,0.1571,3.552716493
2441,59.34,2022/8/23 20:48,1534.3957,-56.7687,0.1585,3.583802413
2442,59.27,2022/8/23 20:49,1534.3961,-56.7688,0.1573,3.557157952
2443,59.22,2022/8/23 20:49,1534.3949,-56.7728,0.1583,3.579362181
2444,59.15,2022/8/23 20:50,1534.3944,-56.7557,0.158,3.572701449
2445,59.11,2022/8/23 20:50,1534.3938,-56.752,0.1593,3.601561297
2446,59.06,2022/8/23 20:51,1534.3944,-56.7523,0.1594,3.603780928
2447,58.99,2022/8/23 20:51,1534.3934,-56.7551,0.1576,3.563819758
2448,58.94,2022/8/23 20:52,1534.3931,-56.7498,0.1577,3.566040257
2449,58.88,2022/8/23 20:52,1534.3925,-56.7501,0.1579,3.570481103
2450,58.83,2022/8/23 20:53,1534.3924,-56.7597,0.1625,3.67256413
2451,58.78,2022/8/23 20:53,1534.3922,-56.7603,0.1567,3.543832961
2452,58.73,2022/8/23 20:54,1534.3917,-56.7606,0.1579,3.570481103
2453,58.67,2022/8/23 20:54,1534.3908,-56.7562,0.1595,3.606000507
2454,58.62,2022/8/23 20:55,1534.3908,-56.7433,0.1602,3.621536132
2455,58.57,2022/8/23 20:55,1534.39,-56.7427,0.1589,3.592682264
2456,58.51,2022/8/23 20:56,1534.3888,-56.7474,0.1532,3.466067143
2457,58.45,2022/8/23 20:56,1534.3893,-56.7484,0.1527,3.454952623
2458,58.39,2022/8/23 20:57,1534.3884,-56.7357,0.1538,3.479402877
2459,58.35,2022/8/23 20:57,1534.3872,-56.7594,0.1544,3.492736769
2460,58.28,2022/8/23 20:58,1534.3862,-56.7381,0.1526,3.452729566
2461,58.24,2022/8/23 20:58,1534.3865,-56.7322,0.1549,3.503846939
2462,58.18,2022/8/23 20:59,1534.3858,-56.7319,0.1539,3.48162532
2463,58.13,2022/8/23 20:59,1534.3845,-56.7448,0.1522,3.443836824
2464,58.07,2022/8/23 21:00,1534.3843,-56.7337,0.153,3.461621488
2465,57.99,2022/8/23 21:00,1534.3839,-56.7362,0.1547,3.499403025
2466,57.95,2022/8/23 21:01,1534.3828,-56.7159,0.1527,3.454952623
2467,57.9,2022/8/23 21:01,1534.3831,-56.711,0.1537,3.477180383
2468,57.84,2022/8/23 21:02,1534.3827,-56.6973,0.1527,3.454952623
2469,57.8,2022/8/23 21:02,1534.3818,-56.7073,0.1547,3.499403025
2470,57.77,2022/8/23 21:03,1534.3818,-56.6965,0.1529,3.459398584
2471,57.72,2022/8/23 21:03,1534.3812,-56.6969,0.1546,3.497180991
2472,57.66,2022/8/23 21:04,1534.381,-56.6943,0.1535,3.47273524
2473,57.6,2022/8/23 21:04,1534.3802,-56.6986,0.1512,3.421601386
2474,57.55,2022/8/23 21:05,1534.38,-56.6888,0.1538,3.479402877
2475,57.51,2022/8/23 21:05,1534.3798,-56.6837,0.1522,3.443836824
2476,57.46,2022/8/23 21:06,1534.3791,-56.6894,0.1538,3.479402877
2477,57.39,2022/8/23 21:06,1534.3788,-56.6867,0.1523,3.446060086
2478,57.33,2022/8/23 21:07,1534.3778,-56.6953,0.1528,3.457175629
2479,57.28,2022/8/23 21:07,1534.3778,-56.696,0.1542,3.488292343
2480,57.21,2022/8/23 21:08,1534.377,-56.69,0.1525,3.450506457
2481,57.15,2022/8/23 21:08,1534.376,-56.6827,0.1516,3.430496175
2482,57.09,2022/8/23 21:09,1534.3759,-56.6853,0.1528,3.457175629
2483,57.04,2022/8/23 21:09,1534.3762,-56.6887,0.1529,3.459398584
2484,57,2022/8/23 21:10,1534.3755,-56.6576,0.1513,3.42382516
2485,56.93,2022/8/23 21:10,1534.3743,-56.6743,0.1523,3.446060086
2486,56.88,2022/8/23 21:11,1534.3739,-56.6742,0.1515,3.428272555
2487,56.83,2022/8/23 21:11,1534.3731,-56.6732,0.1523,3.446060086
2488,56.78,2022/8/23 21:12,1534.3727,-56.6716,0.1552,3.510512427
2489,56.73,2022/8/23 21:12,1534.3722,-56.6604,0.1529,3.459398584
2490,56.71,2022/8/23 21:13,1534.372,-56.6647,0.151,3.417153684
2491,56.67,2022/8/23 21:13,1534.3725,-56.6587,0.152,3.439390146
2492,56.62,2022/8/23 21:14,1534.3722,-56.6501,0.1531,3.463844341
2493,56.56,2022/8/23 21:14,1534.3709,-56.6597,0.1545,3.494958906
2494,56.51,2022/8/23 21:15,1534.3704,-56.6363,0.1525,3.450506457
2495,56.44,2022/8/23 21:15,1534.37,-56.6483,0.1525,3.450506457
2496,56.39,2022/8/23 21:16,1534.3696,-56.6519,0.1516,3.430496175
2497,56.33,2022/8/23 21:16,1534.3694,-56.6392,0.1523,3.446060086
2498,56.29,2022/8/23 21:17,1534.3687,-56.637,0.1513,3.42382516
2499,56.25,2022/8/23 21:17,1534.3676,-56.6534,0.1512,3.421601386
2500,56.15,2022/8/23 21:18,1534.3672,-56.6466,0.1521,3.44161351
2501,56.11,2022/8/23 21:18,1534.3664,-56.6384,0.1524,3.448283297
2502,56.05,2022/8/23 21:19,1534.366,-56.6356,0.1544,3.492736769
2503,55.99,2022/8/23 21:19,1534.3656,-56.6351,0.1535,3.47273524
2504,55.95,2022/8/23 21:20,1534.3653,-56.6259,0.1542,3.488292343
2505,55.9,2022/8/23 21:20,1534.365,-56.6297,0.1511,3.41937756
2506,55.85,2022/8/23 21:21,1534.3647,-56.6273,0.152,3.439390146
2507,55.79,2022/8/23 21:21,1534.3637,-56.6149,0.1502,3.399360827
2508,55.76,2022/8/23 21:22,1534.364,-56.6107,0.1491,3.374890297
2509,55.71,2022/8/23 21:22,1534.3629,-56.6105,0.1504,3.403809349
2510,55.66,2022/8/23 21:23,1534.363,-56.6135,0.1522,3.443836824
2511,55.61,2022/8/23 21:23,1534.3623,-56.6,0.1495,3.383789389
2512,55.56,2022/8/23 21:24,1534.3615,-56.6017,0.1529,3.459398584
2513,55.5,2022/8/23 21:24,1534.3614,-56.6125,0.15,3.394912101
2514,55.45,2022/8/23 21:25,1534.3609,-56.6076,0.15,3.394912101
2515,55.39,2022/8/23 21:25,1534.3601,-56.6102,0.1521,3.44161351
2516,55.35,2022/8/23 21:26,1534.3596,-56.6023,0.1515,3.428272555
2517,55.3,2022/8/23 21:26,1534.3585,-56.5958,0.1517,3.432719745
2518,55.26,2022/8/23 21:27,1534.3578,-56.5865,0.1499,3.392687661
2519,55.21,2022/8/23 21:27,1534.3566,-56.5872,0.1497,3.388238627
2520,55.17,2022/8/23 21:28,1534.3559,-56.5825,0.1505,3.406033533
2521,55.12,2022/8/23 21:28,1534.355,-56.5906,0.1511,3.41937756
2522,55.05,2022/8/23 21:29,1534.3552,-56.5843,0.1503,3.401585114
2523,55.01,2022/8/23 21:29,1534.3549,-56.6007,0.1513,3.42382516
2524,54.97,2022/8/23 21:30,1534.3549,-56.5592,0.1516,3.430496175
2525,54.92,2022/8/23 21:30,1534.3543,-56.5692,0.1524,3.448283297
2526,54.88,2022/8/23 21:31,1534.354,-56.5694,0.1507,3.410481747
2527,54.81,2022/8/23 21:31,1534.3533,-56.5754,0.151,3.417153684
2528,54.77,2022/8/23 21:32,1534.3532,-56.5748,0.1525,3.450506457
2529,54.72,2022/8/23 21:32,1534.3526,-56.5661,0.1504,3.403809349
2530,54.66,2022/8/23 21:33,1534.3525,-56.5563,0.1505,3.406033533
2531,54.61,2022/8/23 21:33,1534.3524,-56.5595,0.1516,3.430496175
2532,54.56,2022/8/23 21:34,1534.3515,-56.5553,0.1481,3.352638982
2533,54.5,2022/8/23 21:34,1534.351,-56.5558,0.1503,3.401585114
2534,54.46,2022/8/23 21:35,1534.3508,-56.5618,0.1517,3.432719745
2535,54.41,2022/8/23 21:35,1534.3502,-56.5558,0.15,3.394912101
2536,54.36,2022/8/23 21:36,1534.3493,-56.5523,0.1516,3.430496175
2537,54.32,2022/8/23 21:36,1534.3488,-56.5263,0.1513,3.42382516
2538,54.25,2022/8/23 21:37,1534.3476,-56.5399,0.1496,3.386014034
2539,54.21,2022/8/23 21:37,1534.3466,-56.5288,0.15,3.394912101
2540,54.19,2022/8/23 21:38,1534.3456,-56.5314,0.152,3.439390146
2541,54.14,2022/8/23 21:38,1534.346,-56.5276,0.1505,3.406033533
2542,54.08,2022/8/23 21:39,1534.3457,-56.5239,0.1496,3.386014034
2543,54.03,2022/8/23 21:39,1534.3456,-56.5288,0.1494,3.381564693
2544,53.97,2022/8/23 21:40,1534.3442,-56.5062,0.1507,3.410481747
2545,53.94,2022/8/23 21:40,1534.344,-56.504,0.1514,3.426048883
2546,53.89,2022/8/23 21:41,1534.3441,-56.5039,0.1513,3.42382516
2547,53.84,2022/8/23 21:41,1534.3431,-56.4939,0.1533,3.468289893
2548,53.79,2022/8/23 21:42,1534.3425,-56.4927,0.1523,3.446060086
2549,53.74,2022/8/23 21:42,1534.3423,-56.5003,0.1518,3.434943263
2550,53.71,2022/8/23 21:43,1534.3424,-56.4958,0.1504,3.403809349
2551,53.65,2022/8/23 21:43,1534.3416,-56.495,0.1518,3.434943263
2552,53.62,2022/8/23 21:44,1534.3412,-56.5093,0.1502,3.399360827
2553,53.57,2022/8/23 21:44,1534.3408,-56.4969,0.152,3.439390146
2554,53.52,2022/8/23 21:45,1534.3407,-56.4951,0.1549,3.503846939
2555,53.48,2022/8/23 21:45,1534.3402,-56.4945,0.1536,3.474957837
2556,53.45,2022/8/23 21:46,1534.3401,-56.4803,0.1522,3.443836824
2557,53.39,2022/8/23 21:46,1534.3393,-56.4851,0.152,3.439390146
2558,53.36,2022/8/23 21:47,1534.339,-56.416,0.1527,3.454952623
2559,53.32,2022/8/23 21:47,1534.3379,-56.4259,0.1508,3.412705777
2560,53.25,2022/8/23 21:48,1534.3377,-56.4199,0.1515,3.428272555
2561,53.19,2022/8/23 21:48,1534.3376,-56.4229,0.1529,3.459398584
2562,53.15,2022/8/23 21:49,1534.3365,-56.4282,0.1523,3.446060086
2563,53.1,2022/8/23 21:49,1534.337,-56.4324,0.1493,3.379339946
2564,53.03,2022/8/23 21:50,1534.3364,-56.3964,0.1503,3.401585114
2565,52.99,2022/8/23 21:50,1534.3361,-56.4008,0.1516,3.430496175
2566,52.96,2022/8/23 21:51,1534.3354,-56.397,0.1535,3.47273524
2567,52.91,2022/8/23 21:51,1534.3351,-56.3893,0.1534,3.470512592
2568,52.88,2022/8/23 21:52,1534.3345,-56.3952,0.1541,3.486070053
2569,52.83,2022/8/23 21:52,1534.3342,-56.3891,0.1506,3.408257665
2570,52.79,2022/8/23 21:53,1534.3341,-56.3896,0.1521,3.44161351
2571,52.73,2022/8/23 21:53,1534.3337,-56.3832,0.1531,3.463844341
2572,52.68,2022/8/23 21:54,1534.3326,-56.3847,0.1521,3.44161351
2573,52.65,2022/8/23 21:54,1534.3316,-56.3852,0.153,3.461621488
2574,52.6,2022/8/23 21:55,1534.3314,-56.3846,0.1516,3.430496175
2575,52.54,2022/8/23 21:55,1534.331,-56.382,0.1512,3.421601386
2576,52.5,2022/8/23 21:56,1534.3306,-56.3866,0.1528,3.457175629
2577,52.46,2022/8/23 21:56,1534.33,-56.3871,0.1528,3.457175629
2578,52.41,2022/8/23 21:57,1534.3305,-56.3948,0.1512,3.421601386
2579,52.38,2022/8/23 21:57,1534.3296,-56.3787,0.1518,3.434943263
2580,52.29,2022/8/23 21:58,1534.3287,-56.3897,0.1522,3.443836824
2581,52.23,2022/8/23 21:58,1534.3287,-56.3737,0.1546,3.497180991
2582,52.2,2022/8/23 21:59,1534.328,-56.3744,0.1522,3.443836824
2583,52.15,2022/8/23 21:59,1534.3275,-56.3812,0.1495,3.383789389
2584,52.11,2022/8/23 22:00,1534.3268,-56.3704,0.1533,3.468289893
2585,52.06,2022/8/23 22:00,1534.327,-56.376,0.1533,3.468289893
2586,52.02,2022/8/23 22:01,1534.3262,-56.3656,0.1511,3.41937756
2587,51.98,2022/8/23 22:01,1534.3253,-56.3633,0.1535,3.47273524
2588,51.93,2022/8/23 22:02,1534.3254,-56.3709,0.1527,3.454952623
2589,51.9,2022/8/23 22:02,1534.325,-56.3752,0.1543,3.490514582
2590,51.86,2022/8/23 22:03,1534.3247,-56.377,0.1512,3.421601386
2591,51.83,2022/8/23 22:03,1534.3243,-56.3825,0.1531,3.463844341
2592,51.77,2022/8/23 22:04,1534.3237,-56.3702,0.1523,3.446060086
2593,51.75,2022/8/23 22:04,1534.3231,-56.3578,0.1525,3.450506457
2594,51.69,2022/8/23 22:05,1534.323,-56.3607,0.1542,3.488292343
2595,51.64,2022/8/23 22:05,1534.3223,-56.3604,0.152,3.439390146
2596,51.59,2022/8/23 22:06,1534.3216,-56.3545,0.1535,3.47273524
2597,51.54,2022/8/23 22:06,1534.3219,-56.3551,0.1523,3.446060086
2598,51.5,2022/8/23 22:07,1534.3214,-56.3618,0.1538,3.479402877
2599,51.45,2022/8/23 22:07,1534.3208,-56.3646,0.151,3.417153684
2600,51.43,2022/8/23 22:08,1534.3208,-56.351,0.1543,3.490514582
2601,51.38,2022/8/23 22:08,1534.3204,-56.3497,0.1521,3.44161351
2602,51.35,2022/8/23 22:09,1534.3195,-56.3486,0.1534,3.470512592
2603,51.29,2022/8/23 22:09,1534.3193,-56.3643,0.1502,3.399360827
2604,51.26,2022/8/23 22:10,1534.3186,-56.3641,0.1512,3.421601386
2605,51.22,2022/8/23 22:10,1534.319,-56.3521,0.1513,3.42382516
2606,51.18,2022/8/23 22:11,1534.3182,-56.3439,0.1533,3.468289893
2607,51.13,2022/8/23 22:11,1534.317,-56.3492,0.1531,3.463844341
2608,51.08,2022/8/23 22:12,1534.3164,-56.3394,0.1532,3.466067143
2609,51.03,2022/8/23 22:12,1534.3164,-56.3474,0.1524,3.448283297
2610,50.97,2022/8/23 22:13,1534.3164,-56.343,0.1528,3.457175629
2611,50.94,2022/8/23 22:13,1534.3154,-56.3421,0.1524,3.448283297
2612,50.88,2022/8/23 22:14,1534.3157,-56.3407,0.1525,3.450506457
2613,50.83,2022/8/23 22:14,1534.3148,-56.3436,0.1518,3.434943263
2614,50.8,2022/8/23 22:15,1534.3151,-56.3353,0.1508,3.412705777
2615,50.76,2022/8/23 22:15,1534.315,-56.3399,0.1532,3.466067143
2616,50.71,2022/8/23 22:16,1534.3139,-56.3365,0.1537,3.477180383
2617,50.68,2022/8/23 22:16,1534.3137,-56.3477,0.1536,3.474957837
2618,50.64,2022/8/23 22:17,1534.3131,-56.3352,0.1513,3.42382516
2619,50.6,2022/8/23 22:17,1534.3121,-56.2942,0.1525,3.450506457
2620,50.56,2022/8/23 22:18,1534.3116,-56.2845,0.1531,3.463844341
2621,50.51,2022/8/23 22:18,1534.3109,-56.2921,0.1528,3.457175629
2622,50.48,2022/8/23 22:19,1534.3102,-56.2855,0.1521,3.44161351
2623,50.45,2022/8/23 22:19,1534.309,-56.3009,0.1533,3.468289893
2624,50.39,2022/8/23 22:20,1534.3096,-56.2384,0.1513,3.42382516
2625,50.35,2022/8/23 22:20,1534.3094,-56.232,0.1527,3.454952623
2626,50.31,2022/8/23 22:21,1534.3079,-56.2358,0.1528,3.457175629
2627,50.25,2022/8/23 22:21,1534.308,-56.2439,0.1531,3.463844341
2628,50.21,2022/8/23 22:22,1534.3081,-56.2412,0.1535,3.47273524
2629,50.17,2022/8/23 22:22,1534.3075,-56.2264,0.1527,3.454952623
2630,50.14,2022/8/23 22:23,1534.307,-56.2382,0.1524,3.448283297
2631,50.08,2022/8/23 22:23,1534.3068,-56.2389,0.1503,3.401585114
2632,50.03,2022/8/23 22:24,1534.3059,-56.2318,0.1538,3.479402877
2633,49.99,2022/8/23 22:24,1534.3061,-56.2236,0.1515,3.428272555
2634,49.96,2022/8/23 22:25,1534.3056,-56.2178,0.1539,3.48162532
2635,49.92,2022/8/23 22:25,1534.3054,-56.2313,0.1514,3.426048883
2636,49.88,2022/8/23 22:26,1534.3047,-56.224,0.1516,3.430496175
2637,49.83,2022/8/23 22:26,1534.3045,-56.2175,0.1531,3.463844341
2638,49.8,2022/8/23 22:27,1534.304,-56.2163,0.1529,3.459398584
2639,49.75,2022/8/23 22:27,1534.3034,-56.2154,0.1504,3.403809349
2640,49.72,2022/8/23 22:28,1534.303,-56.2229,0.1522,3.443836824
2641,49.68,2022/8/23 22:28,1534.3031,-56.2205,0.154,3.483847712
2642,49.63,2022/8/23 22:29,1534.3025,-56.2208,0.151,3.417153684
2643,49.59,2022/8/23 22:29,1534.3017,-56.224,0.1516,3.430496175
2644,49.54,2022/8/23 22:30,1534.3014,-56.2063,0.1521,3.44161351
2645,49.51,2022/8/23 22:30,1534.3006,-56.21,0.153,3.461621488
2646,49.46,2022/8/23 22:31,1534.3006,-56.205,0.1524,3.448283297
2647,49.43,2022/8/23 22:31,1534.3004,-56.203,0.1522,3.443836824
2648,49.37,2022/8/23 22:32,1534.3,-56.2057,0.1537,3.477180383
2649,49.34,2022/8/23 22:32,1534.299,-56.2041,0.1519,3.43716673
2650,49.32,2022/8/23 22:33,1534.2981,-56.1998,0.152,3.439390146
2651,49.27,2022/8/23 22:33,1534.2973,-56.2015,0.1558,3.523842021
2652,49.22,2022/8/23 22:34,1534.2982,-56.2139,0.15,3.394912101
2653,49.17,2022/8/23 22:34,1534.2971,-56.2097,0.1522,3.443836824
2654,49.14,2022/8/23 22:35,1534.298,-56.221,0.1542,3.488292343
2655,49.1,2022/8/23 22:35,1534.2972,-56.2008,0.1513,3.42382516
2656,49.07,2022/8/23 22:36,1534.2963,-56.1689,0.1498,3.39046317
2657,49.02,2022/8/23 22:36,1534.2961,-56.1667,0.1513,3.42382516
2658,48.98,2022/8/23 22:37,1534.2956,-56.1588,0.1528,3.457175629
2659,48.94,2022/8/23 22:37,1534.2948,-56.1706,0.1508,3.412705777
2660,48.91,2022/8/23 22:38,1534.2945,-56.1603,0.1525,3.450506457
2661,48.87,2022/8/23 22:38,1534.2944,-56.1643,0.1506,3.408257665
2662,48.83,2022/8/23 22:39,1534.2943,-56.1619,0.1478,3.345962588
2663,48.79,2022/8/23 22:39,1534.2937,-56.1631,0.1504,3.403809349
2664,48.73,2022/8/23 22:40,1534.2932,-56.1659,0.1495,3.383789389
2665,48.7,2022/8/23 22:40,1534.2931,-56.1721,0.1514,3.426048883
2666,48.66,2022/8/23 22:41,1534.2927,-56.1633,0.1507,3.410481747
2667,48.64,2022/8/23 22:41,1534.2918,-56.1602,0.1513,3.42382516
2668,48.59,2022/8/23 22:42,1534.2918,-56.1569,0.1502,3.399360827
2669,48.55,2022/8/23 22:42,1534.292,-56.1543,0.1516,3.430496175
2670,48.5,2022/8/23 22:43,1534.2907,-56.1513,0.1488,3.368215441
2671,48.46,2022/8/23 22:43,1534.2899,-56.1544,0.1488,3.368215441
2672,48.41,2022/8/23 22:44,1534.2895,-56.1583,0.1514,3.426048883
2673,48.37,2022/8/23 22:44,1534.2896,-56.1482,0.1518,3.434943263
2674,48.35,2022/8/23 22:45,1534.2893,-56.1563,0.1483,3.357089655
2675,48.3,2022/8/23 22:45,1534.2893,-56.1566,0.1504,3.403809349
2676,48.27,2022/8/23 22:46,1534.2889,-56.1517,0.1511,3.41937756
2677,48.24,2022/8/23 22:46,1534.2886,-56.1594,0.1525,3.450506457
2678,48.18,2022/8/23 22:47,1534.2876,-56.1615,0.1501,3.39713649
2679,48.16,2022/8/23 22:47,1534.2879,-56.1448,0.1521,3.44161351
2680,48.09,2022/8/23 22:48,1534.2872,-56.1482,0.1497,3.388238627
2681,48.05,2022/8/23 22:48,1534.2863,-56.1431,0.1515,3.428272555
2682,48.01,2022/8/23 22:49,1534.2866,-56.1403,0.1529,3.459398584
2683,47.98,2022/8/23 22:49,1534.2867,-56.1635,0.1507,3.410481747
2684,47.95,2022/8/23 22:50,1534.2858,-56.1359,0.1509,3.414929756
2685,47.91,2022/8/23 22:50,1534.2853,-56.1411,0.1508,3.412705777
2686,47.87,2022/8/23 22:51,1534.2839,-56.1399,0.1495,3.383789389
2687,47.83,2022/8/23 22:51,1534.2836,-56.1476,0.1498,3.39046317
2688,47.77,2022/8/23 22:52,1534.2835,-56.1482,0.1513,3.42382516
2689,47.73,2022/8/23 22:52,1534.2828,-56.1559,0.1503,3.401585114
2690,47.72,2022/8/23 22:53,1534.283,-56.1505,0.1522,3.443836824
2691,47.67,2022/8/23 22:53,1534.283,-56.1186,0.1506,3.408257665
2692,47.64,2022/8/23 22:54,1534.2821,-56.1073,0.1505,3.406033533
2693,47.59,2022/8/23 22:54,1534.2824,-56.1012,0.1505,3.406033533
2694,47.56,2022/8/23 22:55,1534.2813,-56.1005,0.1495,3.383789389
2695,47.52,2022/8/23 22:55,1534.2812,-56.102,0.1491,3.374890297
2696,47.49,2022/8/23 22:56,1534.2807,-56.0876,0.1511,3.41937756
2697,47.45,2022/8/23 22:56,1534.2802,-56.0887,0.1507,3.410481747
2698,47.41,2022/8/23 22:57,1534.28,-56.0957,0.1502,3.399360827
2699,47.37,2022/8/23 22:57,1534.2793,-56.0957,0.1502,3.399360827
2700,47.34,2022/8/23 22:58,1534.2787,-56.0885,0.1507,3.410481747
2701,47.31,2022/8/23 22:58,1534.278,-56.0914,0.1508,3.412705777
2702,47.28,2022/8/23 22:59,1534.2772,-56.1037,0.1512,3.421601386
2703,47.23,2022/8/23 22:59,1534.2769,-56.1052,0.1514,3.426048883
2704,47.19,2022/8/23 23:00,1534.2771,-56.1009,0.1526,3.452729566
2705,47.16,2022/8/23 23:00,1534.2766,-56.096,0.149,3.372665396
2706,47.11,2022/8/23 23:01,1534.2765,-56.0886,0.1514,3.426048883
2707,47.08,2022/8/23 23:01,1534.2759,-56.0905,0.1504,3.403809349
2708,47.05,2022/8/23 23:02,1534.2757,-56.0836,0.1499,3.392687661
2709,47.01,2022/8/23 23:02,1534.2751,-56.0857,0.1514,3.426048883
2710,46.95,2022/8/23 23:03,1534.275,-56.0855,0.1518,3.434943263
2711,46.93,2022/8/23 23:03,1534.2749,-56.0798,0.1499,3.392687661
2712,46.9,2022/8/23 23:04,1534.2743,-56.0604,0.1504,3.403809349
2713,46.84,2022/8/23 23:04,1534.2738,-56.0695,0.1517,3.432719745
2714,46.82,2022/8/23 23:05,1534.273,-56.068,0.1518,3.434943263
2715,46.76,2022/8/23 23:05,1534.2728,-56.0712,0.1524,3.448283297
2716,46.73,2022/8/23 23:06,1534.2722,-56.0665,0.1528,3.457175629
2717,46.7,2022/8/23 23:06,1534.2716,-56.0609,0.153,3.461621488
2718,46.66,2022/8/23 23:07,1534.2716,-56.0573,0.1517,3.432719745
2719,46.61,2022/8/23 23:07,1534.2715,-56.0597,0.1514,3.426048883
2720,46.59,2022/8/23 23:08,1534.2708,-56.0565,0.1499,3.392687661
2721,46.57,2022/8/23 23:08,1534.2709,-56.0236,0.1511,3.41937756
2722,46.53,2022/8/23 23:09,1534.2711,-56.0239,0.15,3.394912101
2723,46.49,2022/8/23 23:09,1534.2704,-56.0259,0.1512,3.421601386
2724,46.45,2022/8/23 23:10,1534.2704,-56.0222,0.1516,3.430496175
2725,46.41,2022/8/23 23:10,1534.27,-56.0213,0.1512,3.421601386
2726,46.39,2022/8/23 23:11,1534.2696,-56.0149,0.1505,3.406033533
2727,46.34,2022/8/23 23:11,1534.2689,-56.0308,0.151,3.417153684
2728,46.3,2022/8/23 23:12,1534.2687,-56.0307,0.1517,3.432719745
2729,46.26,2022/8/23 23:12,1534.2682,-56.03,0.1494,3.381564693
2730,46.24,2022/8/23 23:13,1534.2685,-56.028,0.1503,3.401585114
2731,46.18,2022/8/23 23:13,1534.267,-56.014,0.1522,3.443836824
2732,46.15,2022/8/23 23:14,1534.2666,-56.0194,0.1543,3.490514582
2733,46.11,2022/8/23 23:14,1534.2668,-56.0149,0.1533,3.468289893
2734,46.08,2022/8/23 23:15,1534.2655,-56.009,0.1525,3.450506457
2735,46.04,2022/8/23 23:15,1534.2654,-56.0073,0.1534,3.470512592
2736,46.01,2022/8/23 23:16,1534.2651,-56.0086,0.1513,3.42382516
2737,45.98,2022/8/23 23:16,1534.2651,-55.9954,0.1535,3.47273524
2738,45.95,2022/8/23 23:17,1534.2641,-56.0006,0.1526,3.452729566
2739,45.9,2022/8/23 23:17,1534.263,-56.0063,0.1533,3.468289893
2740,45.89,2022/8/23 23:18,1534.2625,-55.9956,0.1535,3.47273524
2741,45.85,2022/8/23 23:18,1534.2631,-55.9931,0.1518,3.434943263
2742,45.83,2022/8/23 23:19,1534.2627,-55.9982,0.1508,3.412705777
2743,45.8,2022/8/23 23:19,1534.262,-56.0052,0.151,3.417153684
2744,45.77,2022/8/23 23:20,1534.2617,-55.9864,0.1519,3.43716673
2745,45.72,2022/8/23 23:20,1534.2617,-55.9906,0.1527,3.454952623
2746,45.68,2022/8/23 23:21,1534.2615,-55.9905,0.1542,3.488292343
2747,45.66,2022/8/23 23:21,1534.2602,-55.9791,0.1538,3.479402877
2748,45.62,2022/8/23 23:22,1534.2609,-55.981,0.1514,3.426048883
2749,45.59,2022/8/23 23:22,1534.2601,-55.9862,0.1524,3.448283297
2750,45.51,2022/8/23 23:23,1534.2594,-55.9799,0.1527,3.454952623
2751,45.47,2022/8/23 23:23,1534.2585,-55.9872,0.1502,3.399360827
2752,45.45,2022/8/23 23:24,1534.2586,-55.9842,0.1512,3.421601386
2753,45.41,2022/8/23 23:24,1534.2582,-55.9821,0.1527,3.454952623
2754,45.37,2022/8/23 23:25,1534.2578,-55.9702,0.154,3.483847712
2755,45.33,2022/8/23 23:25,1534.2576,-55.9781,0.153,3.461621488
2756,45.3,2022/8/23 23:26,1534.257,-55.9761,0.1511,3.41937756
2757,45.28,2022/8/23 23:26,1534.2571,-55.9755,0.1509,3.414929756
2758,45.24,2022/8/23 23:27,1534.2563,-55.9727,0.151,3.417153684
2759,45.19,2022/8/23 23:27,1534.2558,-55.9705,0.1518,3.434943263
2760,45.17,2022/8/23 23:28,1534.2555,-55.9595,0.1524,3.448283297
2761,45.12,2022/8/23 23:28,1534.2548,-55.9492,0.1518,3.434943263
2762,45.11,2022/8/23 23:29,1534.255,-55.9546,0.1521,3.44161351
2763,45.07,2022/8/23 23:29,1534.2543,-55.9686,0.1503,3.401585114
2764,45.03,2022/8/23 23:30,1534.2535,-55.9599,0.153,3.461621488
2765,45,2022/8/23 23:30,1534.2533,-55.9579,0.1537,3.477180383
2766,44.97,2022/8/23 23:31,1534.2536,-55.9527,0.1532,3.466067143
2767,44.92,2022/8/23 23:31,1534.2536,-55.9541,0.1507,3.410481747
2768,44.89,2022/8/23 23:32,1534.2529,-55.9529,0.1529,3.459398584
2769,44.85,2022/8/23 23:32,1534.2528,-55.9404,0.1515,3.428272555
2770,44.82,2022/8/23 23:33,1534.2527,-55.9436,0.1538,3.479402877
2771,44.8,2022/8/23 23:33,1534.2513,-55.9413,0.154,3.483847712
2772,44.77,2022/8/23 23:34,1534.2509,-55.9435,0.1539,3.48162532
2773,44.74,2022/8/23 23:34,1534.2501,-55.9409,0.1516,3.430496175
2774,44.72,2022/8/23 23:35,1534.2503,-55.9409,0.153,3.461621488
2775,44.69,2022/8/23 23:35,1534.2496,-55.9387,0.1519,3.43716673
