,Unnamed: 0,time,temperature,ctwl/nm,thresh/dBm,notch/dB,reflection/%
3467,3467,2022/8/31 5:42:33,43.28,1538.8209,-47.6197,1.2175000000000047,24.447298117680397
3468,3468,2022/8/31 5:43:03,43.25,1538.8203,-47.6226,1.216599999999996,24.431639507990557
3469,3469,2022/8/31 5:43:33,43.19,1538.8197,-47.6222,1.2221000000000013,24.52728035358608
3470,3470,2022/8/31 5:44:03,43.18,1538.8202,-47.6124,1.220200000000002,24.49425448160395
3471,3471,2022/8/31 5:44:33,43.14,1538.8197,-47.623,1.2185999999999986,24.466432012179737
3472,3472,2022/8/31 5:45:03,43.12,1538.8196,-47.6132,1.2243999999999993,24.56723971413456
3473,3473,2022/8/31 5:45:33,43.1,1538.8194,-47.6216,1.2185000000000024,24.46469276747939
3474,3474,2022/8/31 5:46:03,43.05,1538.8188,-47.6269,1.2193999999999967,24.480344528163844
3475,3475,2022/8/31 5:46:33,43.0,1538.8187,-47.6153,1.2157000000000018,24.415977652989397
3476,3476,2022/8/31 5:47:03,42.97,1538.8173,-47.6298,1.2142000000000015,24.389867347690263
3477,3477,2022/8/31 5:47:33,42.94,1538.8172,-47.6341,1.215799999999998,24.417718019383795
3478,3478,2022/8/31 5:48:03,42.9,1538.8176,-47.6221,1.2133000000000003,24.374196835236138
3479,3479,2022/8/31 5:48:33,42.88,1538.8175,-47.6251,1.2112000000000016,24.337619674763577
3480,3480,2022/8/31 5:49:03,42.83,1538.8164,-47.6424,1.2085000000000043,24.290565901021175
3481,3481,2022/8/31 5:49:33,42.8,1538.8162,-47.6304,1.2134000000000011,24.37593816365843
3482,3482,2022/8/31 5:50:03,42.78,1538.8156,-47.6464,1.2156999999999996,24.41597765298936
3483,3483,2022/8/31 5:50:33,42.75,1538.8151,-47.6518,1.2161000000000008,24.422938878133195
3484,3484,2022/8/31 5:51:03,42.71,1538.8149,-47.6512,1.2138999999999989,24.384644204361585
3485,3485,2022/8/31 5:51:33,42.66,1538.8148,-47.6429,1.2117000000000018,24.346330126791905
3486,3486,2022/8/31 5:52:03,42.62,1538.8146,-47.6492,1.2112000000000016,24.337619674763577
3487,3487,2022/8/31 5:52:33,42.61,1538.8141,-47.6512,1.2067999999999977,24.260924439540208
3488,3488,2022/8/31 5:53:03,42.56,1538.8143,-47.6529,1.2096999999999944,24.311482300903126
3489,3489,2022/8/31 5:53:33,42.53,1538.8134,-47.6612,1.2050999999999958,24.23127137295029
3490,3490,2022/8/31 5:54:03,42.52,1538.8133,-47.6638,1.2048,24.22603727382151
3491,3491,2022/8/31 5:54:33,42.51,1538.8126,-47.6707,1.208700000000004,24.29405236902876
3492,3492,2022/8/31 5:55:03,42.45,1538.8121,-47.6905,1.208000000000002,24.28184902852948
3493,3493,2022/8/31 5:55:33,42.41,1538.812,-47.6774,1.2038000000000046,24.20858766523721
3494,3494,2022/8/31 5:56:03,42.4,1538.8112,-47.6975,1.2070999999999985,24.26615612883227
3495,3495,2022/8/31 5:56:33,42.36,1538.8114,-47.695,1.2023000000000024,24.18240571760243
3496,3496,2022/8/31 5:57:03,42.32,1538.811,-47.6913,1.207600000000001,24.274874807931823
3497,3497,2022/8/31 5:57:33,42.27,1538.8107,-47.6751,1.2102000000000015,24.320195761934727
3498,3498,2022/8/31 5:58:03,42.25,1538.81,-47.6815,1.2083999999999988,24.28882260680718
3499,3499,2022/8/31 5:58:33,42.23,1538.8099,-47.6774,1.2106000000000008,24.32716580851045
3500,3500,2022/8/31 5:59:03,42.19,1538.8098,-47.6611,1.215899999999999,24.419458345705323
3501,3501,2022/8/31 5:59:33,42.17,1538.8091,-47.6654,1.2079000000000035,24.28010553359989
3502,3502,2022/8/31 6:00:03,42.13,1538.8093,-47.6586,1.2153000000000005,24.409015786663513
3503,3503,2022/8/31 6:00:33,42.1,1538.8086,-47.658,1.2141000000000033,24.388126340003037
3504,3504,2022/8/31 6:01:03,42.08,1538.8084,-47.6475,1.2138999999999966,24.384644204361535
3505,3505,2022/8/31 6:01:33,42.03,1538.8081,-47.6465,1.2140999999999962,24.388126340002916
3506,3506,2022/8/31 6:02:03,41.99,1538.808,-47.6457,1.2168999999999943,24.43685940511072
3507,3507,2022/8/31 6:02:33,41.97,1538.8078,-47.6382,1.2188999999999992,24.471649506001917
3508,3508,2022/8/31 6:03:03,41.94,1538.8069,-47.6455,1.217700000000002,24.45077736806882
3509,3509,2022/8/31 6:03:33,41.91,1538.8069,-47.642,1.217599999999999,24.449037762902705
3510,3510,2022/8/31 6:04:03,41.91,1538.807,-47.636,1.217,24.438599290690696
3511,3511,2022/8/31 6:04:33,41.83,1538.8061,-47.6354,1.220299999999996,24.49599304562847
3512,3512,2022/8/31 6:05:03,41.82,1538.8063,-47.6277,1.2170999999999963,24.440339136208642
3513,3513,2022/8/31 6:05:33,41.78,1538.806,-47.6231,1.2211000000000012,24.5099001167706
3514,3514,2022/8/31 6:06:03,41.76,1538.8058,-47.6248,1.2231000000000036,24.54465658891488
3515,3515,2022/8/31 6:06:33,41.76,1538.8052,-47.6332,1.2214000000000018,24.515114608026177
3516,3516,2022/8/31 6:07:03,41.72,1538.8044,-47.6192,1.224800000000001,24.574187008169268
3517,3517,2022/8/31 6:07:33,41.71,1538.8039,-47.6254,1.2215000000000003,24.516852691734147
3518,3518,2022/8/31 6:08:03,41.66,1538.8029,-47.624,1.2237999999999984,24.556817573253674
3519,3519,2022/8/31 6:08:33,41.62,1538.8034,-47.6168,1.2278000000000031,24.6262713225999
3520,3520,2022/8/31 6:09:03,41.62,1538.803,-47.6146,1.2278999999999995,24.628006846859353
3521,3521,2022/8/31 6:09:33,41.58,1538.8015,-47.6233,1.2247,24.57245024464788
3522,3522,2022/8/31 6:10:03,41.56,1538.8016,-47.6199,1.2255000000000027,24.58634323315053
3523,3523,2022/8/31 6:10:33,41.52,1538.802,-47.6132,1.2247,24.57245024464788
3524,3524,2022/8/31 6:11:03,41.49,1538.8008,-47.6222,1.2250999999999987,24.57939705879705
3525,3525,2022/8/31 6:11:33,41.46,1538.8014,-47.6116,1.2254999999999958,24.58634323315041
3526,3526,2022/8/31 6:12:03,41.45,1538.8013,-47.6146,1.2207,24.50294690142171
3527,3527,2022/8/31 6:12:33,41.41,1538.8009,-47.6237,1.2302000000000026,24.667912877326803
3528,3528,2022/8/31 6:13:03,41.38,1538.801,-47.6122,1.2243000000000008,24.565502790644008
3529,3529,2022/8/31 6:13:33,41.34,1538.801,-47.6144,1.226600000000006,24.605441914156636
3530,3530,2022/8/31 6:14:03,41.31,1538.801,-47.6113,1.2270999999999943,24.61412153378484
3531,3531,2022/8/31 6:14:33,41.29,1538.8002,-47.6132,1.2256000000000011,24.588079676777685
3532,3532,2022/8/31 6:15:03,41.26,1538.799,-47.6134,1.223600000000006,24.553343206309684
3533,3533,2022/8/31 6:15:33,41.23,1538.7984,-47.6253,1.2231999999999998,24.546393992401395
3534,3534,2022/8/31 6:16:03,41.21,1538.7985,-47.6214,1.2240000000000029,24.560291780201048
3535,3535,2022/8/31 6:16:33,41.15,1538.798,-47.6314,1.2268000000000034,24.608913881921794
3536,3536,2022/8/31 6:17:03,41.12,1538.798,-47.6339,1.222499999999998,24.53423132784433
3537,3537,2022/8/31 6:17:33,41.09,1538.7982,-47.6204,1.2228000000000008,24.539444138417487
3538,3538,2022/8/31 6:18:03,41.07,1538.7973,-47.6321,1.2262,24.598497498937643
3539,3539,2022/8/31 6:18:33,41.04,1538.7974,-47.6211,1.2241000000000013,24.56202882367815
3540,3540,2022/8/31 6:19:03,41.01,1538.7964,-47.6415,1.2228000000000008,24.539444138417487
3541,3541,2022/8/31 6:19:33,40.99,1538.7963,-47.6407,1.2201000000000013,24.49251587754693
3542,3542,2022/8/31 6:20:03,40.95,1538.7961,-47.6437,1.2175000000000025,24.447298117680347
3543,3543,2022/8/31 6:20:33,40.92,1538.7958,-47.6333,1.2185,24.46469276747936
3544,3544,2022/8/31 6:21:03,40.9,1538.7955,-47.6457,1.2194000000000016,24.480344528163933
3545,3545,2022/8/31 6:21:33,40.89,1538.7953,-47.6384,1.2190000000000003,24.47338859051936
3546,3546,2022/8/31 6:22:03,40.84,1538.7952,-47.6418,1.2179000000000015,24.454256458235577
3547,3547,2022/8/31 6:22:33,40.81,1538.7944,-47.6593,1.2182000000000044,24.4594747930862
3548,3548,2022/8/31 6:23:03,40.79,1538.7942,-47.6529,1.219599999999999,24.48382225674396
3549,3549,2022/8/31 6:23:33,40.75,1538.7947,-47.6455,1.2168000000000003,24.435119479468124
3550,3550,2022/8/31 6:24:03,40.72,1538.7942,-47.6533,1.2156999999999971,24.41597765298932
3551,3551,2022/8/31 6:24:33,40.7,1538.7931,-47.6694,1.2143999999999968,24.393349242802465
3552,3552,2022/8/31 6:25:03,40.67,1538.7928,-47.6761,1.2146999999999997,24.39857178482916
3553,3553,2022/8/31 6:25:33,40.63,1538.7924,-47.6857,1.2089999999999974,24.299281770003443
3554,3554,2022/8/31 6:26:03,40.63,1538.7921,-47.6929,1.2080000000000024,24.28184902852948
3555,3555,2022/8/31 6:26:33,40.6,1538.7918,-47.6908,1.2095,24.307996635592144
3556,3556,2022/8/31 6:27:03,40.57,1538.7924,-47.6848,1.2163000000000053,24.42641925028035
3557,3557,2022/8/31 6:27:33,40.55,1538.7918,-47.6885,1.2131000000000056,24.37071405810268
3558,3558,2022/8/31 6:28:03,40.52,1538.791,-47.6858,1.208899999999999,24.297538676482187
3559,3559,2022/8/31 6:28:33,40.48,1538.7907,-47.6834,1.213400000000004,24.37593816365847
3560,3560,2022/8/31 6:29:03,40.45,1538.7908,-47.6801,1.2177000000000044,24.450777368068863
3561,3561,2022/8/31 6:29:33,40.43,1538.7901,-47.6754,1.2148999999999968,24.40205327909648
3562,3562,2022/8/31 6:30:03,40.39,1538.79,-47.6642,1.2144000000000017,24.393349242802543
3563,3563,2022/8/31 6:30:33,40.37,1538.7898,-47.6574,1.2159999999999977,24.421198631954777
3564,3564,2022/8/31 6:31:03,40.34,1538.7897,-47.668,1.217499999999998,24.447298117680273
3565,3565,2022/8/31 6:31:33,40.31,1538.7891,-47.6583,1.2181999999999997,24.45947479308612
3566,3566,2022/8/31 6:32:03,40.29,1538.7892,-47.6549,1.2164000000000017,24.428159376250857
3567,3567,2022/8/31 6:32:33,40.24,1538.7887,-47.6606,1.2181000000000013,24.45773538818801
3568,3568,2022/8/31 6:33:03,40.21,1538.7883,-47.6502,1.2202,24.49425448160392
3569,3569,2022/8/31 6:33:33,40.17,1538.788,-47.6457,1.2202,24.49425448160392
3570,3570,2022/8/31 6:34:03,40.15,1538.7881,-47.6433,1.2225000000000004,24.53423132784438
3571,3571,2022/8/31 6:34:33,40.12,1538.7875,-47.6384,1.2226000000000017,24.53596897137872
3572,3572,2022/8/31 6:35:03,40.11,1538.7872,-47.6348,1.2232999999999985,24.548131355883218
3573,3573,2022/8/31 6:35:33,40.08,1538.7871,-47.6359,1.2198999999999993,24.48903854933208
3574,3574,2022/8/31 6:36:03,40.05,1538.7866,-47.6331,1.226900000000002,24.610649805846528
3575,3575,2022/8/31 6:36:33,40.04,1538.7863,-47.6378,1.2224999999999981,24.53423132784433
3576,3576,2022/8/31 6:37:03,40.01,1538.7862,-47.6303,1.2233000000000056,24.54813135588334
3577,3577,2022/8/31 6:37:33,39.99,1538.7863,-47.6301,1.2241999999999977,24.56376582715879
3578,3578,2022/8/31 6:38:03,39.97,1538.7854,-47.6329,1.2260000000000009,24.595025051469243
3579,3579,2022/8/31 6:38:33,39.94,1538.7852,-47.6288,1.227500000000003,24.621064510043357
3580,3580,2022/8/31 6:39:03,39.91,1538.7858,-47.6206,1.2243999999999997,24.56723971413456
3581,3581,2022/8/31 6:39:33,39.9,1538.7859,-47.6271,1.2271000000000016,24.614121533784967
3582,3582,2022/8/31 6:40:03,39.87,1538.786,-47.6263,1.2270999999999967,24.61412153378488
3583,3583,2022/8/31 6:40:33,39.84,1538.7861,-47.6204,1.226000000000003,24.59502505146929
3584,3584,2022/8/31 6:41:03,39.82,1538.7857,-47.6223,1.230199999999998,24.667912877326724
3585,3585,2022/8/31 6:41:33,39.75,1538.7848,-47.6235,1.227199999999998,24.615857337800428
3586,3586,2022/8/31 6:42:03,39.73,1538.7847,-47.617,1.229699999999998,24.659239451012105
3587,3587,2022/8/31 6:42:33,39.69,1538.7842,-47.6166,1.2266999999999957,24.607177918025304
3588,3588,2022/8/31 6:43:03,39.67,1538.7837,-47.6257,1.2269999999999983,24.612385689800565
3589,3589,2022/8/31 6:43:33,39.64,1538.7836,-47.623,1.2307000000000003,24.676585305133745
3590,3590,2022/8/31 6:44:03,39.63,1538.7839,-47.613,1.2256000000000016,24.588079676777685
3591,3591,2022/8/31 6:44:33,39.59,1538.7824,-47.6211,1.225800000000001,24.59155244408505
3592,3592,2022/8/31 6:45:03,39.59,1538.7824,-47.6215,1.2277000000000005,24.62453575837794
3593,3593,2022/8/31 6:45:33,39.54,1538.7823,-47.6094,1.2263999999999948,24.60196978649753
3594,3594,2022/8/31 6:46:03,39.52,1538.7817,-47.6109,1.2265000000000033,24.603705870314307
3595,3595,2022/8/31 6:46:33,39.49,1538.781,-47.6229,1.2277999999999967,24.626271322599777
3596,3596,2022/8/31 6:47:03,39.47,1538.7802,-47.6211,1.230800000000004,24.67831967088441
3597,3597,2022/8/31 6:47:33,39.44,1538.7801,-47.6207,1.227500000000003,24.621064510043357
3598,3598,2022/8/31 6:48:03,39.41,1538.7799,-47.6206,1.2264999999999981,24.603705870314215
3599,3599,2022/8/31 6:48:33,39.38,1538.7806,-47.6118,1.226100000000004,24.59676129519253
3600,3600,2022/8/31 6:49:03,39.35,1538.7794,-47.6204,1.2280999999999993,24.631477775494925
3601,3601,2022/8/31 6:49:33,39.33,1538.7794,-47.6142,1.2279,24.62800684685936
3602,3602,2022/8/31 6:50:03,39.3,1538.7786,-47.6226,1.231999999999996,24.69912894524099
3603,3603,2022/8/31 6:50:33,39.29,1538.7785,-47.6277,1.2250000000000032,24.57766041524297
3604,3604,2022/8/31 6:51:03,39.25,1538.7783,-47.6304,1.2273999999999996,24.61932882592872
3605,3605,2022/8/31 6:51:33,39.25,1538.7776,-47.6303,1.2277000000000027,24.624535758377984
3606,3606,2022/8/31 6:52:03,39.21,1538.7773,-47.6325,1.2252999999999987,24.58287022594454
3607,3607,2022/8/31 6:52:33,39.19,1538.7769,-47.6352,1.2265999999999992,24.60544191415651
3608,3608,2022/8/31 6:53:03,39.16,1538.7772,-47.6256,1.2229999999999956,24.542919145422516
3609,3609,2022/8/31 6:53:33,39.14,1538.7763,-47.6329,1.2271000000000016,24.614121533784967
3610,3610,2022/8/31 6:54:03,39.12,1538.7765,-47.6387,1.2235999999999991,24.55334320630957
3611,3611,2022/8/31 6:54:33,39.1,1538.7766,-47.6324,1.2243000000000013,24.565502790644025
3612,3612,2022/8/31 6:55:03,39.06,1538.7761,-47.6317,1.2193999999999947,24.48034452816381
3613,3613,2022/8/31 6:55:33,39.04,1538.7758,-47.65,1.219800000000001,24.48729982517244
3614,3614,2022/8/31 6:56:03,39.02,1538.7751,-47.646,1.2162999999999984,24.42641925028023
3615,3615,2022/8/31 6:56:33,38.99,1538.7753,-47.6349,1.2151999999999976,24.407275219890376
3616,3616,2022/8/31 6:57:03,38.98,1538.7754,-47.6475,1.2228999999999972,24.541181661923726
3617,3617,2022/8/31 6:57:33,38.94,1538.7746,-47.6544,1.2168000000000008,24.435119479468135
3618,3618,2022/8/31 6:58:03,38.92,1538.7751,-47.6441,1.219800000000001,24.48729982517244
3619,3619,2022/8/31 6:58:33,38.89,1538.7743,-47.6638,1.2192000000000025,24.476866639424863
3620,3620,2022/8/31 6:59:03,38.87,1538.7739,-47.6698,1.2159999999999955,24.421198631954727
3621,3621,2022/8/31 6:59:33,38.84,1538.7738,-47.661,1.2182000000000048,24.45947479308621
3622,3622,2022/8/31 7:00:03,38.83,1538.7736,-47.6688,1.217599999999999,24.449037762902705
3623,3623,2022/8/31 7:00:33,38.79,1538.7733,-47.6767,1.2159000000000064,24.419458345705447
3624,3624,2022/8/31 7:01:03,38.76,1538.7721,-47.6802,1.2095999999999965,24.30973948831272
3625,3625,2022/8/31 7:01:33,38.75,1538.7723,-47.6679,1.212000000000005,24.351555916671895
3626,3626,2022/8/31 7:02:03,38.71,1538.7718,-47.692,1.2137000000000049,24.381161908358337
3627,3627,2022/8/31 7:02:33,38.69,1538.7717,-47.6852,1.2126000000000037,24.362006413539767
3628,3628,2022/8/31 7:03:03,38.66,1538.7715,-47.6917,1.212399999999997,24.358523075003525
3629,3629,2022/8/31 7:03:33,38.63,1538.771,-47.7049,1.2117000000000022,24.346330126791905
3630,3630,2022/8/31 7:04:03,38.61,1538.7711,-47.6905,1.2136999999999976,24.381161908358216
3631,3631,2022/8/31 7:04:33,38.59,1538.7709,-47.6806,1.2179999999999982,24.455995943238065
3632,3632,2022/8/31 7:05:03,38.57,1538.7703,-47.6792,1.219400000000002,24.480344528163943
3633,3633,2022/8/31 7:05:33,38.54,1538.7701,-47.6777,1.2153999999999971,24.410756313358966
3634,3634,2022/8/31 7:06:03,38.52,1538.7702,-47.6752,1.219800000000001,24.48729982517244
3635,3635,2022/8/31 7:06:33,38.47,1538.7699,-47.6777,1.2179999999999982,24.455995943238065
3636,3636,2022/8/31 7:07:03,38.46,1538.7691,-47.6805,1.2190999999999943,24.475127634993243
3637,3637,2022/8/31 7:07:33,38.43,1538.7689,-47.6695,1.224999999999996,24.57766041524285
3638,3638,2022/8/31 7:08:03,38.4,1538.7683,-47.6715,1.218600000000004,24.46643201217984
3639,3639,2022/8/31 7:08:33,38.39,1538.7686,-47.664,1.2222999999999988,24.53075592074124
3640,3640,2022/8/31 7:09:03,38.36,1538.7684,-47.6688,1.2185000000000006,24.464692767479367
3641,3641,2022/8/31 7:09:33,38.34,1538.7677,-47.6494,1.2252999999999987,24.58287022594454
3642,3642,2022/8/31 7:10:03,38.31,1538.7677,-47.6562,1.2244000000000046,24.567239714134647
3643,3643,2022/8/31 7:10:33,38.29,1538.7668,-47.6564,1.2207000000000026,24.50294690142175
3644,3644,2022/8/31 7:11:03,38.28,1538.7674,-47.6408,1.2297999999999991,24.66097421616118
3645,3645,2022/8/31 7:11:33,38.23,1538.7665,-47.6521,1.222699999999998,24.53770657490272
3646,3646,2022/8/31 7:12:03,38.21,1538.7671,-47.6451,1.2273999999999976,24.619328825928687
3647,3647,2022/8/31 7:12:33,38.19,1538.7667,-47.6449,1.2314000000000025,24.688725026789612
3648,3648,2022/8/31 7:13:03,38.16,1538.7661,-47.6531,1.2272999999999945,24.617593101847987
3649,3649,2022/8/31 7:13:33,38.14,1538.7665,-47.6397,1.2269000000000023,24.610649805846528
3650,3650,2022/8/31 7:14:03,38.12,1538.7666,-47.6406,1.2295999999999996,24.657504645918184
3651,3651,2022/8/31 7:14:33,38.08,1538.7663,-47.642,1.2269999999999983,24.612385689800565
3652,3652,2022/8/31 7:15:03,38.06,1538.766,-47.6402,1.2314999999999987,24.690459113015937
3653,3653,2022/8/31 7:15:33,38.03,1538.7659,-47.6369,1.2279999999999962,24.62974233115736
3654,3654,2022/8/31 7:16:03,38.0,1538.7656,-47.6427,1.226799999999999,24.608913881921712
3655,3655,2022/8/31 7:16:33,38.0,1538.7652,-47.6406,1.2294,24.654034915891888
3656,3656,2022/8/31 7:17:03,37.97,1538.7651,-47.6446,1.230500000000001,24.67311645382452
3657,3657,2022/8/31 7:17:33,37.94,1538.7646,-47.6386,1.2261000000000042,24.59676129519253
3658,3658,2022/8/31 7:18:03,37.92,1538.7641,-47.6361,1.2268999999999952,24.610649805846407
3659,3659,2022/8/31 7:18:33,37.91,1538.7641,-47.6376,1.2279,24.62800684685936
3660,3660,2022/8/31 7:19:03,37.88,1538.7637,-47.6414,1.2269000000000023,24.610649805846528
3661,3661,2022/8/31 7:19:33,37.86,1538.7646,-47.6284,1.223099999999997,24.54465658891476
3662,3662,2022/8/31 7:20:03,37.83,1538.7634,-47.6356,1.2269000000000023,24.610649805846528
3663,3663,2022/8/31 7:20:33,37.82,1538.7635,-47.6283,1.2280999999999995,24.631477775494936
3664,3664,2022/8/31 7:21:03,37.78,1538.7629,-47.6339,1.2312999999999992,24.686990900633887
3665,3665,2022/8/31 7:21:33,37.76,1538.7628,-47.6345,1.2282000000000028,24.63321317987288
3666,3666,2022/8/31 7:22:03,37.75,1538.7625,-47.634,1.2278000000000038,24.626271322599916
3667,3667,2022/8/31 7:22:33,37.72,1538.7622,-47.6339,1.2310000000000034,24.68178828258215
3668,3668,2022/8/31 7:23:03,37.68,1538.7619,-47.6327,1.2280999999999995,24.631477775494936
3669,3669,2022/8/31 7:23:33,37.65,1538.7619,-47.634,1.2310000000000034,24.68178828258215
3670,3670,2022/8/31 7:24:03,37.63,1538.7613,-47.633,1.2250999999999994,24.579397058797056
3671,3671,2022/8/31 7:24:33,37.61,1538.7615,-47.6336,1.2307000000000006,24.676585305133745
3672,3672,2022/8/31 7:25:03,37.6,1538.7616,-47.625,1.228000000000003,24.62974233115748
3673,3673,2022/8/31 7:25:33,37.58,1538.7607,-47.6339,1.2284000000000024,24.636683868753472
3674,3674,2022/8/31 7:26:03,37.56,1538.7603,-47.6371,1.226799999999999,24.608913881921712
3675,3675,2022/8/31 7:26:33,37.55,1538.7599,-47.6371,1.2310999999999996,24.68352252853108
3676,3676,2022/8/31 7:27:03,37.52,1538.76,-47.639,1.2226000000000017,24.53596897137872
3677,3677,2022/8/31 7:27:33,37.49,1538.7595,-47.6395,1.223499999999996,24.551605962836344
3678,3678,2022/8/31 7:28:03,37.48,1538.7591,-47.6379,1.2260999999999973,24.596761295192405
3679,3679,2022/8/31 7:28:33,37.47,1538.7592,-47.637,1.2250999999999994,24.579397058797056
3680,3680,2022/8/31 7:29:03,37.43,1538.7589,-47.6413,1.2284999999999986,24.638419153257953
3681,3681,2022/8/31 7:29:33,37.43,1538.7584,-47.6374,1.2316999999999982,24.693927165684592
3682,3682,2022/8/31 7:30:03,37.4,1538.7581,-47.6326,1.2275000000000007,24.62106451004332
3683,3683,2022/8/31 7:30:33,37.37,1538.7581,-47.6342,1.2233999999999998,24.549868679361264
3684,3684,2022/8/31 7:31:03,37.34,1538.7572,-47.6453,1.222699999999998,24.53770657490272
3685,3685,2022/8/31 7:31:33,37.32,1538.7571,-47.6465,1.2190999999999992,24.475127634993328
3686,3686,2022/8/31 7:32:03,37.3,1538.7575,-47.6355,1.2239999999999984,24.560291780200966
3687,3687,2022/8/31 7:32:33,37.28,1538.7571,-47.6346,1.2230000000000008,24.54291914542259
3688,3688,2022/8/31 7:33:03,37.24,1538.7573,-47.6361,1.2258999999999975,24.593288767767017
3689,3689,2022/8/31 7:33:33,37.22,1538.7565,-47.6518,1.2200000000000006,24.490777233456615
3690,3690,2022/8/31 7:34:03,37.19,1538.7564,-47.6417,1.2190999999999992,24.475127634993328
3691,3691,2022/8/31 7:34:33,37.17,1538.7565,-47.6402,1.2235000000000031,24.551605962836465
3692,3692,2022/8/31 7:35:03,37.13,1538.7561,-47.6435,1.2163999999999948,24.428159376250733
3693,3693,2022/8/31 7:35:33,37.11,1538.7554,-47.6548,1.2183999999999973,24.46295348273084
3694,3694,2022/8/31 7:36:03,37.1,1538.7555,-47.6492,1.2185000000000006,24.464692767479367
3695,3695,2022/8/31 7:36:33,37.07,1538.7548,-47.6561,1.2142999999999962,24.391608315289716
3696,3696,2022/8/31 7:37:03,37.04,1538.7536,-47.6866,1.2175999999999991,24.449037762902716
3697,3697,2022/8/31 7:37:33,37.01,1538.7526,-47.6724,1.2160999999999993,24.42293887813316
3698,3698,2022/8/31 7:38:03,36.98,1538.7539,-47.6724,1.2143999999999997,24.393349242802508
